<TagsetFile>
./tagset.dat
</TagsetFile>
<UnknownTags>
sneje 78 RGS 6 RGC 72
dežni 4 AGPMSAY 1 AGPMPN0 1 AGPMSNY 1 AGPFSL0 1
ihem 4 AGPNSL0 1 RGP 3
šarja 3 NPMSG0 3
nženirji 5 NCMPN0 5
aredili 28 VMEP0PM0 28
ebanjski 2 AGPMPN0 1 AGPMSNY 1
omorni 2 AGPMSNY 2
opazila 12 VMEP0DM0 2 VMEP0SF0 10
esnovo 2 NCFSA0 2
lčič 3 NPMSN0 2 NPFSN0 1
dežju 3 NCMSL0 3
astavi 5 VMER3S00 4 NCFSL0 1
rimernem 4 AGPMSL0 2 AGPNSL0 2
viliškem 2 AGPMSL0 2
ntha 5 NCMSN0 1 NPMSN0 2 NPFSN0 2
ljavno 3 AGPFSI0 1 AGPFSA0 2
ugam 5 RGP 5
prtljage 4 NCFSG0 4
ordska 3 AGPFSN0 3
tekstom 2 NCMSI0 2
ebinami 2 NCFPI0 2
rastom 2 NCMSI0 2
okronog 2 NPMSN0 2
bojne 3 AGPFPA0 1 AGPFSG0 1 AGPMPA0 1
šteti 19 AGPMPN0 1 APPMPN0 2 VMPN0000 5 VMEN0000 11
agrebom 2 NPMSI0 2
očejo 23 VMPR3P0Y 6 VMPR3P0N 16 VMPR3P00 1
rčka 3 NCMSG0 1 NCMSAY 2
janu 13 NPMSD0 5 NCMSL0 1 NCMSD0 2 NPMSL0 5
oblikami 3 NCFPI0 3
robleme 8 NCMPA0 8
meljih 4 NCMPL0 4
potekali 2 VMPP0PM0 2
strelov 4 NCMPG0 4
esničke 3 NCFPN0 3
vobodne 6 AGPFPA0 2 AGPFSG0 3 AGPMPA0 1
težave 85 NCFSG0 1 NCFPA0 62 NCFPN0 22
tehten 2 AGPMSNN 1 AGPMSAN 1
nevna 11 AGPNPN0 1 AGPFSN0 9 AGPNPA0 1
skusom 4 NCMSI0 3 NCMPD0 1
ect 10 NCMSN0 5 NPMSN0 2 XF 3
ačetek 37 NCMSN0 11 NCMSAN 26
protest 2 NCMSAN 2
prečil 7 VMEP0SM0 7
gica 4 NPMSG0 1 NPFSN0 3
pentium 7 NPMSN0 7
areh 10 NPMSN0 1 NCFPL0 9
zi 388 VMER3S00 12 NCFSG0 1 NPMPN0 12 VMPR3S00 25 NCFSD0 13 NCMPI0 7 NCMPN0 28 AGPMPI0 1 NCFPG0 1 NCFSL0 143 NPMSN0 7 NCFPA0 3 NPFSN0 1 NPMPI0 2 AGPMSL0 1 NCFDN0 3 NCFDA0 1 NCFPN0 5 VMPM2S00 4 RGP 15
krvnim 2 AGPMSI0 2
teta 16 NCMSG0 1 NCFSN0 15
prevara 2 NCFSN0 2
govoru 38 NCMSL0 36 NCMSD0 2
oshiba 2 NPFSN0 2
tralsko 2 AGPFSA0 2
pogledu 19 NCMSL0 16 NCMSD0 3
cirali 5 VMEP0PM0 2 VMBP0PM0 3
poskrbel 7 VMEP0SM0 7
dialog 6 NCMSN0 3 NCMSAN 3
pompa 2 NCMSG0 2
rehajali 2 VMPP0PM0 2
ufražetk 2 NCFPG0 2
tiči 10 NPMPN0 1 VMPR3S00 5 NCMPN0 4
mole 2 NCFSG0 2
kantna 2 AGPFSN0 2
žilstvo 8 NCNSA0 2 NCNSN0 6
javljajo 20 VMPR3P00 20
zadnjico 6 NCFSA0 6
injskega 3 NPMSG0 1 AGPNSG0 2
dravljam 2 VMPR1S00 2
aščitena 2 APPFSN0 2
rkalnike 2 NCMPA0 2
ozdne 2 AGPFPA0 1 AGPMPA0 1
modelih 5 NCMPL0 4 NCMDL0 1
obrnjene 3 APPFSG0 2 APPFPN0 1
vetuje 8 VMER3S00 1 VMBR3S00 7
oljiti 6 VMEN0000 6
pressa 3 NPMSG0 3
sporoča 2 VMPR3S00 2
ormo 17 NCFSI0 3 NCFSA0 14
toloških 2 AGPMPG0 1 AGPFPG0 1
lomatsko 7 AGPNSN0 1 AGPFSI0 2 AGPFSA0 3 AGPNSA0 1
seljene 4 APPFSG0 2 APPFPN0 2
raščine 3 NCFSG0 3
lemi 11 NCNPI0 3 NCMPI0 3 NCMPN0 2 NCFSL0 3
ičakujem 4 VMPR1S00 4
public 2 NCMSN0 1 NPMSN0 1
kovanjem 9 NCNSI0 8 NCNPD0 1
modela 30 NCMDN0 1 NCMSG0 29
alkohol 11 NCMSN0 8 NCMSAN 3
sekretar 16 NCMSN0 16
vateljev 3 NCMPG0 3
ojavlja 18 VMPR3S00 18
erialne 5 AGPFPA0 1 AGPFSG0 2 AGPFPN0 2
itikov 7 NCMPG0 7
jubko 2 RGP 2
licijsko 9 AGPFSI0 2 AGPFSA0 5 AGPNSA0 1 RGP 1
segali 4 VMPP0PM0 4
leya 2 NPMSG0 1 NPMSAY 1
abora 13 NPMSG0 1 NCMSG0 12
lonjske 2 AGPFSG0 2
omoč 96 NCFSN0 17 NCFSA0 79
užbenega 16 AGPMSG0 11 AGPNSG0 5
dušika 2 NCMSG0 2
ivalstvo 4 NCNSA0 3 NCNSN0 1
dnikom 24 NCMSI0 13 NCMPD0 11
tivcem 3 NCMSI0 2 NCMPD0 1
ipanje 6 NCNSA0 4 NCNSN0 2
postelji 13 NCFSL0 13
ac 38 NCMSN0 5 NCFPG0 1 NPMSN0 28 NPFSN0 1 XF 1 NCMSAN 2
ipomore 2 VMER3S00 2
pin 38 NCMSN0 3 NCFPG0 27 NPMSN0 6 NCMSAN 1 NCFDG0 1
redoval 7 VMBP0SM0 7
jasnil 28 NCNPG0 3 VMEP0SM0 25
rian 3 NPMSN0 3
ntanc 3 NCFPG0 3
venka 3 NPFSN0 3
epoznava 3 VMPR3S00 3
latorsko 2 AGPNSN0 1 AGPFSA0 1
ladnega 4 AGPMSG0 3 AGPNSG0 1
rni 309 VMER3S00 1 NCNPI0 1 NPFSL0 2 AGPMSAY 50 AGPFDN0 2 AGPMPN0 57 NCFSD0 4 NCMPI0 1 NCMPN0 3 AGPFSD0 14 NCFSL0 35 NPMSN0 3 AGPMSNY 80 AGPFDA0 1 AGPFSL0 55
jujoče 3 APPNSN0 2 APPFPA0 1
sedenju 2 NCNSL0 2
ečerji 4 NCFSL0 4
opolnoči 2 RGP 2
snovni 29 AGPMSAY 2 AGPMPN0 3 AGPFSD0 3 AGPMSNY 9 AGPFDA0 1 AGPFSL0 11
ozu 7 NPMSD0 1 NCMSL0 6
lipeja 2 NPMSG0 2
tire 2 NCFSG0 1 NCMPA0 1
povedni 4 AGPMSAY 1 AGPMSNY 3
orah 10 NPFPL0 2 NCFPL0 8
ms 24 NCMSN0 5 NPMSN0 13 NPFSN0 3 NPMSAN 2 NPFSG0 1
zapademo 2 VMER1P00 2
akosti 3 NCFSG0 3
egu 39 NPMSD0 2 NCMSL0 27 NCMSD0 5 NPMSL0 5
andre 2 NPMSN0 1 NPFSG0 1
naprodaj 5 RGP 5
bogljivo 2 RGP 2
tanovni 2 AGPMSNY 1 AGPFSL0 1
lurna 2 AGPFSN0 1 AGPMDA0 1
akovi 3 NCMPI0 2 ASPMPN0 1
ebnega 53 AGPMSG0 26 AGPMSA0 3 AGPNSG0 24
ayboy 4 NPMSN0 3 NPMSAN 1
urice 5 NPMSN0 3 NCFPA0 2
vitko 2 AGPFSA0 1 AGPNSA0 1
eba 332 NPMSG0 3 NCMSN0 1 NPMSN0 2 NCNSG0 5 NCMSG0 6 NCFSN0 24 RGP 291
uvajanja 6 NCNSG0 6
enikov 12 NCMPG0 12
vračilo 5 NCNSA0 3 NCNSN0 2
stovale 2 VMPP0PF0 2
nafto 2 NCFSA0 2
globino 10 NCFSI0 2 NCFSA0 8
vrečko 6 NPMSN0 1 NCFSA0 5
ličinke 5 NCFPA0 1 NCFPN0 4
emcev 6 NPMPG0 6
lfinalu 2 NCMSL0 2
ridne 2 AGPFPN0 1 AGPMPA0 1
erzno 2 AGPNSN0 1 AGPFSA0 1
omerna 2 AGPFSN0 2
avgusta 35 NCMSG0 35
edežev 3 NCMPG0 3
tkali 2 VMEP0PM0 2
tobusa 4 NCMDA0 1 NCMSG0 3
nočejo 6 VMPR3P0Y 6
upino 35 NCFSI0 6 NCFSA0 29
atejša 2 AGSNPN0 1 AGSFSN0 1
momor 5 NCMSAN 5
etnih 110 AGPNPL0 4 AGPMPG0 32 AGPMPL0 11 AGPNPG0 7 AGPFPL0 14 AGPNDG0 1 AGPFPG0 41
stičev 4 NCMPG0 4
vlomil 4 VMEP0SM0 4
ction 2 NPMSN0 1 NCMSAN 1
sežena 5 APPFSN0 5
lijo 144 NPFSA0 14 NCFSI0 12 VMBR3P00 1 VMPR3P00 89 NPFSI0 5 NPMSAY 1 NPMSI0 1 NCFSA0 4 VMER3P00 17
jahto 3 NCFSA0 3
miriti 4 VMPN0000 1 VMEN0000 3
kovnici 2 NPFSL0 1 NCFSL0 1
evernem 3 AGPMSL0 2 AGPNSL0 1
obakrat 2 RGP 2
llier 2 NPMSN0 2
ipravilo 7 VMEP0SN0 7
igorja 8 NPMSG0 5 NPMSAY 3
utila 26 VMEP0SF0 7 VMPP0DM0 1 NCNPN0 2 NCNPA0 1 VMPP0SF0 15
avle 2 NPMSN0 2
žano 5 APPNSN0 2 APPFSI0 1 RGP 2
prti 12 APPFSL0 2 APPMSAY 1 APPMPN0 6 APPMSNY 3
ogonom 7 NCMSI0 7
rpeli 2 VMPP0PM0 1 VMEP0DF0 1
irše 16 AGCNSA0 3 AGCMPA0 1 RGC 4 AGSFPA0 1 AGCFPN0 1 AGCNSN0 3 AGCFSG0 3
nila 289 VMEP0DM0 21 VMEP0SF0 229 VMBP0SF0 9 NPMSG0 2 NCNSG0 4 NPFSN0 1 VMPP0DM0 1 VMBP0DM0 1 VMEP0PN0 5 NCNPN0 1 NCNPA0 4 VMPP0PN0 1 VMPP0SF0 10
lasovati 3 VMEN0000 1 VMBN0000 2
savja 2 NPNSG0 2
ohal 3 VMPP0SM0 1 VMEP0SM0 2
kritiki 10 NCMPI0 1 NCMPN0 8 NCFSL0 1
ekarni 2 NCFSL0 2
edotoči 2 VMER3S00 2
zdelati 12 VMEN0000 12
različna 14 AGPNPN0 5 AGPFSN0 1 AGPMDA0 1 AGPNPA0 7
podobnik 11 NPMSN0 11
ajerske 3 AGPFSG0 2 NPFSG0 1
petina 3 NCFSN0 3
plavalno 2 AGPFSA0 1 AGPNSA0 1
atorskih 2 AGPMPG0 1 AGPFPG0 1
acknerju 2 NPMSD0 2
epena 2 APPFSN0 2
oruzo 2 NCFSI0 1 NCFSA0 1
stnina 3 NCFSN0 3
poiskali 2 VMEP0PM0 2
enito 9 AGPNSN0 1 AGPFSA0 2 RGP 6
činov 20 NCMPG0 20
učitelj 13 NCMSN0 13
lesarske 4 AGPFSG0 4
sody 2 NPMSN0 2
naprej 143 RGP 143
vomeški 7 AGPMSNY 4 AGPFSL0 3
gusta 35 NCMSG0 35
nčkih 3 NCMPL0 3
zerja 3 NPMSG0 1 NPMSAY 1 NCMSG0 1
startal 2 VMEP0SM0 2
nejšim 6 AGCNSI0 1 AGCFPD0 2 AGCMPD0 1 AGCMSI0 1 AGSNSI0 1
pavšič 2 NPMSN0 2
polnega 8 AGPMSG0 3 AGPMSA0 1 AGPNSG0 4
obitvijo 7 NCFSI0 7
brežiške 2 AGPFSG0 2
jemnin 2 NCFPG0 2
amrzniti 2 VMEN0000 2
stojnost 11 NCFSN0 2 NCFSA0 9
osedov 8 ASPMSNN 2 NCMDG0 1 ASPMSAN 1 NCMPG0 4
zpitih 2 NCMPL0 2
emnin 2 NCFPG0 2
lklornih 3 AGPFPG0 3
erzijski 4 AGPMSNY 4
rezovati 2 VMPN0000 2
zburjena 2 APPFSN0 2
dpravimo 3 VMER1P00 3
kuštrala 2 VMEP0SF0 2
učka 4 NPFSN0 1 NCMSG0 2 NCMSAY 1
ladišča 4 NCNSG0 4
rekom 2 NCMSI0 2
ragični 2 AGPFSL0 2
točje 3 NCNSA0 2 NCNSN0 1
vativna 2 AGPNPN0 1 AGPFSN0 1
dajamo 6 VMPR1P00 6
neralni 12 AGPFSD0 1 AGPMSNY 10 AGPFSL0 1
hurčke 2 NCMPA0 2
razlikam 2 NCFPD0 2
inšek 4 NPMSN0 3 NPFSN0 1
pletnim 2 AGPFPD0 1 AGPMSI0 1
enia 5 NPMSN0 1 NPFSN0 4
zvoju 35 NCMSL0 26 NCMSD0 9
čitki 3 NCMPI0 1 NCMPN0 2
šibkost 5 NCFSN0 4 NCFSA0 1
adek 9 AGPMSNN 3 AGPMSAN 1 NCMSN0 1 NCMSAN 4
jižni 3 AGPMSAY 1 AGPMSNY 1 AGPFSL0 1
mestimo 3 VMER1P00 3
šteno 17 AGPNSN0 2 AGPNSA0 3 RGP 12
govno 4 AGPFSA0 4
mlad 22 AGPMSNN 7 NCFSN0 8 NCFSA0 7
škodovan 5 APPMSNN 5
jšo 89 AGCFSI0 20 AGSFSI0 5 AGSFSA0 23 AGCFSA0 41
ndows 24 NCMSN0 2 NPMSN0 17 XF 1 NPMSAN 4
jiščih 2 NCNPL0 2
glavo 59 NCFSI0 18 AGPFSI0 1 NCFSA0 39 RGP 1
ranciscu 3 NPMSL0 3
vljico 5 NPFSA0 1 NCFSA0 4
zapisal 18 VMEP0SM0 18
lativni 4 AGPMSNY 1 AGPFSL0 3
upan 53 APPMSNN 2 NCMSN0 48 NPMSN0 2 NPFSN0 1
ieju 2 NPMSD0 1 NCMSD0 1
pako 16 NCFSI0 1 NCFSA0 15
ravki 9 NCMPI0 2 NCMPN0 7
isku 27 NCMSL0 25 NCMSD0 1 VMEP0SM0 1
vreče 2 NCFPA0 2
nimalne 3 AGPFPA0 1 AGPFPN0 1 AGPMPA0 1
brtniki 3 NCMPI0 1 NCMPN0 2
ikazana 4 APPFSN0 4
otnike 3 NCMPA0 3
knu 5 NCNSL0 4 NPMSL0 1
ponente 3 NCFPA0 1 NCFPN0 2
olenjc 2 NPMSN0 2
oskusite 5 VMEM2P00 4 VMER2P00 1
morali 131 VMPP0PM0 127 VMPP0DF0 4
peking 2 NPMSN0 2
gradca 4 NPMSG0 4
menjave 16 NCFSG0 10 NCFPA0 2 NCFPN0 4
ovezali 10 VMEP0PM0 10
čarsko 4 AGPNSN0 2 AGPFSA0 2
jetnikov 6 NCMPG0 6
jučilo 4 VMEP0SN0 4
nosnih 4 AGPMPL0 1 AGPFPL0 1 AGPFPG0 2
adbeno 3 AGPNSN0 1 AGPFSA0 1 AGPNSA0 1
enatu 5 NCMSL0 5
milosti 6 NCFSG0 5 NCFSL0 1
slednice 2 NCFSG0 1 NCFPA0 1
okopal 3 VMEP0SM0 3
novsko 2 AGPFSI0 1 AGPFSA0 1
trate 3 NCFSG0 1 NCMPA0 2
jasnosti 2 NCFSG0 1 NCFPA0 1
varovali 2 VMPP0PM0 1 VMEP0PM0 1
atanenu 2 NPMSD0 2
topkom 7 NCMSI0 7
zanec 2 NCMSN0 2
salonita 2 NCMSG0 2
ocesi 8 NCMPI0 1 NCMPN0 7
parata 2 NCMSG0 2
litiko 41 NCFSI0 9 NCFSA0 32
tkih 54 AGPMPG0 1 AGPMPL0 2 AGPFPL0 2 NCMPL0 46 AGPFPG0 3
mrla 11 VMEP0DM0 1 VMEP0SF0 10
ksualne 3 AGPFSG0 2 AGPMPA0 1
širneje 3 RGC 3
zdovc 2 NPMSN0 2
šljenja 7 NCNSG0 7
adili 49 VMPP0PM0 16 VMEP0PM0 33
izviri 2 NCMPN0 2
tomobila 16 NCMDA0 1 NCMSG0 15
pevci 5 NCMPN0 5
orkester 8 NCMSN0 6 NCMSAN 2
bajuk 3 NPMSN0 3
edeni 9 APPMSAY 4 APPMPN0 4 AGPMSNY 1
rejet 15 APPMSNN 15
snovnih 18 AGPNPL0 1 AGPMPG0 3 AGPFDG0 1 AGPNPG0 4 AGPFPL0 2 AGPFPG0 7
ekavanja 2 NCNSG0 2
šaleški 4 AGPMPN0 1 AGPFSL0 3
drepna 10 AGPFSN0 10
izanskih 2 AGPFPG0 2
isovanju 2 NCNSL0 1 NCNSD0 1
kot 2032 NCMSN0 2 NPMSN0 2 NPFSN0 1 NCMSAN 11
odlage 9 NCFSG0 7 NCFPA0 1 NCFPN0 1
onjev 2 NCMPG0 2
evilki 15 NCFSL0 14 NCFDA0 1
poletne 8 AGPFPA0 2 AGPFSG0 1 AGPFPN0 3 AGPMPA0 2
dnote 10 NCFPA0 7 NCFPN0 3
dzornega 16 AGPMSG0 16
adicije 5 NCFSG0 5
lturi 10 NCFSD0 3 NCFSL0 7
vit 18 APPMSNN 2 AGPMSNN 7 AGPMSAN 5 NCMSN0 1 NPMSN0 2 VMEU0000 1
elskih 7 AGPMPG0 5 AGPMPL0 1 AGPFPG0 1
doru 2 NCMSL0 1 NCMSD0 1
polnjen 2 APPMSNN 2
negu 6 NCMSL0 5 NCMSD0 1
doletnik 2 NCMSN0 2
jokala 2 VMEP0SF0 2
inola 2 NCMSG0 2
ljučno 41 AGPNSN0 4 RGP 37
ritično 5 AGPNSN0 1 AGPFSA0 1 AGPNSA0 1 RGP 2
etirano 13 APPNSN0 1 APPFSI0 1 APPNSA0 1 APPFSA0 2 RGP 8
erik 4 NPMSN0 4
oskvi 11 NPFSL0 10 NPFSD0 1
izanske 2 AGPFPA0 1 AGPFSG0 1
enarija 3 NCMSG0 3
egljivi 4 AGPMPN0 4
rodrla 2 VMEP0SF0 2
ikimi 23 AGPNPI0 2 AGPMPI0 10 AGPFPI0 11
filmski 12 AGPMSAY 1 AGPMPN0 3 AGPMSNY 6 AGPFSL0 2
preduje 2 VMBR3S00 2
zuiti 2 NCMPN0 2
jnah 3 NCFPL0 3
ovostne 5 AGPFPA0 2 AGPFPN0 1 AGPMPA0 2
ribiško 3 AGPNSN0 1 AGPFSI0 1 AGPFSA0 1
izijski 8 AGPMSAY 3 AGPMPN0 1 AGPMSNY 2 AGPFSL0 2
napravah 3 NCFPL0 3
eniške 4 AGPFSG0 3 NPFSG0 1
prepira 2 VMPR3S00 1 NCMSG0 1
lbyja 2 NPMSG0 1 NPMSAY 1
omrežje 8 NCNSA0 6 NCNSN0 2
avesa 2 NCFSN0 2
ruhi 2 NCMPI0 1 NCMPN0 1
ačevalce 2 NCMPA0 2
ogična 3 AGPFSN0 3
novanja 22 NCNSG0 12 NCNPN0 3 NCNPA0 7
uhinjski 4 AGPMSNY 2 AGPFSL0 2
še 2440 VMER3S00 19 NCFSG0 49 AGCFPA0 25 VMPR3S00 30 AGPFSG0 5 AGCNSA0 27 AGSNSA0 8 AGCMPA0 46 NPMSG0 5 AGSNSN0 27 NCMPA0 24 RGS 8 RGC 23 AGSFPA0 12 NPMSN0 4 NCFPA0 8 NPFSN0 1 AGCFPN0 38 AGSFSG0 16 AGCNSN0 41 AGPMPA0 2 AGSFPN0 24 NPFPN0 10 AGSMPA0 13 NCFPN0 10 AGCFSG0 36 NPFSG0 1
rčevi 3 ASPFSL0 3
zpisuje 2 VMPR3S00 2
etepu 2 NCMSL0 2
značaja 3 NCMDN0 1 NCMSG0 2
zdne 3 AGPFPA0 1 AGPMPA0 2
oskusila 3 VMEP0DM0 1 VMEP0SF0 2
ajdb 2 NCFPG0 2
izhod 8 NCMSN0 2 NCMSAN 6
džamijo 2 NCFSI0 1 NCFSA0 1
pokoj 5 NCMSAN 5
rvena 2 AGPFSN0 2
ihar 4 NCMSN0 1 NPMSN0 2 NCMSAN 1
račati 3 VMPN0000 3
krčevito 2 RGP 2
usodi 5 NCFSL0 5
načen 3 APPMSNN 2 AGPMSNN 1
ladko 15 AGPFSI0 4 AGPFSA0 4 RGP 7
ancoza 2 NPMDN0 1 NPMDA0 1
ganizmu 4 NCMSL0 2 NCMSD0 2
pročnost 2 NCFSN0 1 NCFSA0 1
itacijo 4 NCFSI0 2 NCFSA0 2
koloniji 2 NCFSD0 1 NCFSL0 1
town 2 NPMSN0 2
ure 194 NCFSG0 117 NPMSG0 1 NCMSN0 2 NPMSN0 13 NCFPA0 31 XF 2 NCFPN0 21 NPFSG0 7
ščenju 9 NCNSL0 8 NCNSD0 1
inee 4 NCFSG0 4
škodbami 4 NCFPI0 4
dojki 2 NCFSL0 1 NCFDA0 1
napisana 4 APPNPN0 1 APPFSN0 3
regon 5 NCMSN0 3 NCMSAN 2
atančno 37 AGPNSN0 4 AGPFSA0 1 RGP 32
živem 2 AGPMSL0 1 AGPNSL0 1
ojstvu 14 NCNSL0 14
itucije 22 NCFSG0 8 NCFPA0 2 NCFPN0 12
galskem 2 NPNSL0 2
čitelje 7 NCMPA0 7
tovalcu 2 NCMSL0 2
lastem 5 NCFPD0 5
rokar 2 NCMSN0 2
najtežja 3 AGSNPA0 2 AGSFSN0 1
misti 11 NCMPN0 11
etišče 7 NCNSA0 2 NCNSN0 5
uživati 7 VMPN0000 7
godna 4 AGPNPN0 1 AGPFSN0 3
rehodi 3 VMER3S00 1 NCMPN0 2
imes 5 NPMSN0 4 NPMSAN 1
blečen 6 APPMSNN 6
potomcev 2 NCMPG0 2
druži 5 VMER3S00 2 VMPR3S00 3
načelu 10 NCNSL0 9 NCNSD0 1
oglaša 5 VMPR3S00 5
topanjem 2 NCNSI0 2
nepravem 2 AGPMSL0 2
oljšimi 4 AGSFPI0 1 AGSMPI0 2 AGSNPI0 1
rizirana 3 APPNPN0 1 APPNPA0 1 AGPNPA0 1
wf 2 NPMSN0 2
ladina 11 NPMSG0 1 NPMSAY 1 NCFSN0 9
čenk 3 NCFPG0 3
ejenem 7 APPMSL0 3 APPNSL0 4
zapusti 4 VMER3S00 4
injenem 3 APPNSL0 3
ultati 25 NCMPI0 3 NCMPN0 22
opru 16 NPMSN0 1 NPMSL0 15
šmihelu 2 NPMSL0 2
tastrofe 3 NCFSG0 2 NCFPN0 1
rovske 3 AGPFPA0 2 AGPFPN0 1
kamero 10 NCFSI0 4 NCFSA0 6
abniških 2 AGPMPL0 2
rkovi 3 ASPMPN0 1 ASPFSL0 2
jenčki 4 NCMPN0 4
vodstev 2 NCNPG0 2
tastrof 3 NCFPG0 3
rdimo 7 VMER1P00 7
boze 2 NCFSG0 2
makerja 2 NPMSG0 2
uprle 2 VMEP0PF0 2
ovitejše 3 AGCNSA0 1 AGCMPA0 1 AGSNSN0 1
ešitve 35 NCFSG0 10 NCFPA0 20 NCFPN0 5
oljšem 8 AGSMSL0 2 AGSNSL0 1 AGCNSL0 4 AGCMSL0 1
povečalo 8 VMEP0SN0 8
usiti 8 VMEN0000 8
janj 41 NCNPG0 41
duhovnik 4 NCMSN0 4
opičenja 2 NCNSG0 2
uela 3 NPMSG0 1 NPFSN0 1 NPMSAY 1
jarski 2 AGPFSL0 2
emam 3 VMPR1S00 1 NCFPD0 2
ijardo 7 NCFSA0 7
slovenka 2 NPFSN0 2
kodbam 2 NCFPD0 2
cerkno 2 NPNSN0 2
anovijo 2 VMER3P00 2
ovzhod 3 NCMSN0 1 NCMSAN 2
reskrbo 2 NCFSA0 2
epijo 9 VMBR3P00 2 VMPR3P00 2 VMER3P00 5
embrano 2 NCFSA0 2
mke 16 NCFSG0 6 NCMPA0 2 NCFPA0 2 NPFPA0 1 NCFPN0 5
lovnega 30 AGPMSG0 13 AGPMSA0 1 AGPNSG0 16
vajanjem 6 NCNSI0 6
lindsay 2 NPFSN0 2
vškove 3 ASPFSG0 3
spešni 19 AGPMPN0 15 AGPMSNY 3 AGPFSL0 1
gresta 2 VMBR3D00 2
veljajo 17 VMPR3P00 17
orišč 5 NCNPG0 5
ić 158 NPMSN0 145 NPFSD0 1 NPFSN0 11 NPFSG0 1
ernando 2 NPMSN0 2
buenos 4 NPMSN0 4
dajno 6 AGPNSN0 2 AGPFSA0 3 AGPNSA0 1
dvisnih 6 AGPMPG0 1 AGPNPG0 1 AGPFPG0 4
raške 8 AGPFSG0 6 AGPFPN0 1 NPFSG0 1
ilingov 5 NCMPG0 5
nskosti 5 NCFSG0 3 NCFSL0 2
esni 52 NCFSG0 2 AGPMSAY 7 VMPR3S00 1 AGPMPN0 6 AGPFSD0 7 NPFSD0 1 AGPMSNY 9 AGPFDA0 1 AGPFSL0 16 NCFPN0 2
ddijem 2 NPMSI0 2
slanke 2 NCFPN0 2
pominjam 12 VMPR1S00 12
rmirana 2 APPMDN0 1 APPFSN0 1
tišču 4 NCNSL0 4
oblike 41 NCFSG0 14 NCFPA0 15 NCFPN0 12
nkcij 10 NCFPG0 10
ožnostim 3 NCFPD0 3
ravnato 2 AGPNSN0 1 AGPNSA0 1
azenska 3 AGPFSN0 3
softovo 2 ASPFSA0 2
uum 4 NCMSN0 3 NCMSAN 1
tume 2 NCMPA0 2
italci 2 NCMPI0 1 NCMPN0 1
alfa 6 NCFSN0 6
remenjen 7 APPMSNN 4 AGPMSNN 2 AGPMSAN 1
svet 154 NCMSN0 88 NCMSAN 66
hraniti 19 VMPN0000 1 VMEN0000 18
plicira 2 VMBR3S00 2
estrašen 3 APPMSNN 3
teršilja 3 NCMSG0 3
edlagati 2 VMBN0000 2
gustu 2 NCMSL0 2
adavice 3 NCFSG0 1 NCFPA0 1 NCFPN0 1
ihološko 6 AGPNSN0 2 AGPFSA0 1 RGP 3
atarji 2 NCMPI0 2
ašnikar 4 NPMSN0 4
igrantov 2 NCMPG0 2
nimalna 3 AGPFSN0 3
njske 54 AGPFPA0 10 AGPFSG0 22 AGPFPN0 3 AGPMPA0 7 NPFSG0 12
trdo 9 AGPNSN0 1 AGPFSI0 2 AGPFSA0 3 AGPNSA0 1 RGP 2
debelo 12 AGPFSI0 4 AGPFSA0 5 AGPNSA0 1 RGP 2
rocese 5 NCMPA0 5
išni 5 AGPMSAY 2 AGPMPN0 1 AGPMSNY 1 AGPFSL0 1
dejanske 2 AGPFSG0 1 AGPFPN0 1
ozive 2 NCMPA0 2
ačenja 13 VMPR3S00 8 NCNSG0 4 NCNPN0 1
roizvodi 3 NCMPI0 3
eriškem 4 AGPMSL0 4
edkost 2 NCFSN0 2
vnu 2 NPMSL0 2
lečinam 2 NCFPD0 2
odprtino 8 NCFSA0 8
telekom 7 NPMSN0 7
manom 5 NCMSI0 2 NCMPD0 1 NPMSI0 2
anovila 6 VMEP0DM0 2 VMEP0SF0 4
jelinčič 4 NPMSN0 4
resodili 4 VMEP0PM0 4
ožganski 2 AGPFSL0 2
ihnila 5 VMEP0SF0 5
ovzroča 18 VMPR3S00 18
ešati 3 VMPN0000 1 VMEN0000 2
voščite 5 VMBM2P00 3 VMBR2P00 2
čelno 4 AGPFSA0 1 RGP 3
pazno 12 AGPNSN0 2 RGP 10
dilemi 3 NCFSL0 3
avb 2 NCFPG0 2
azgovor 3 NCMSN0 2 NCMSAN 1
ulji 5 NCMPI0 2 NCMPN0 3
otike 3 NCFSG0 3
tistika 2 NCFSN0 2
rate 56 NCFSG0 1 AGPFSG0 1 VMPR2P00 34 NCMPA0 15 VMBR2P00 3 VMER2P00 2
sajo 5 VMPR3P00 2 VMER3P00 3
jenjem 38 NCNSI0 38
trde 2 AGPFSG0 1 AGPMPA0 1
lasjem 2 NCNSI0 2
ijih 19 NCMPL0 19
havanje 2 NCNSA0 2
loba 6 NCFSN0 5 NCMSAY 1
nema 4 NCFDI0 1 VMPR3S00 2 AGPFSN0 1
šnici 21 NPFSL0 1 NCFSL0 18 NCFDA0 2
rginiji 3 NPFSL0 3
dhodnik 4 NCMSN0 4
helios 3 NPMSN0 3
londona 4 NPMSG0 4
mnem 14 AGPMSL0 11 AGPNSL0 3
ganizma 10 NCMSG0 10
repal 2 VMPP0SM0 2
vodjo 7 NCMSI0 1 NCFSA0 1 NCMSAY 5
vijanju 3 NCNSL0 3
vaka 16 NPMSG0 1 NCMDN0 1 NPMSAY 3 NCMSG0 8 NCMSAY 3
rvali 2 VMEP0PM0 2
olicaji 2 NCMPN0 2
