# ===============================================
#            Affixation rules file
# ===============================================

# === Each line is a affixation rule, with the following fields:
# 1 Affix to erase form word form (e.g: gatito - ito = gat)
# 2 Affix (* for empty string) to add to the resulting root
#   to rebuild the lemma that must be searched in dictionary 
#   (e.g:  gat+o = gato)
# 3 Regexp condition on the parole tag of found dictionary entry
# 4 Parole tag for suffixed word (* = keep tag in dictionary entry)
# 5 Check lemma adding accents
# 6 Enclitic suffix (special accent behaviour in Spanish)
# 7 Prevent later modules from assigning more tags to the word
# 8 Lemma to assign: any combination of: F,R,L,A,<literal> separated with '+'
#                    where: F=original form, R=root found in dict, 
# 		            L=lemma in matching dict entry, A=affix
#                    examples:  A+L=affix+lemma,  R=root,  R+mente= root+"mente"
# 9 Consider the suffix always, not only for unknown words.
# 10 How to retokenize the word if necessary (see uer manual).
#==============================================================


<Prefixes>
#uscos	o|e|a	^NCFS	NCMP00V	1	0	0	L	0	-
#uscos	o|e|a	^AQ0CS	AQVCP00	1	0	0	L	0	-
#uscos	o|e|a	^AQ0CS	AQVMP00	1	0	0	L	0	-
#uscos	o|e|a	^AQ0CS	NCMP00V	1	0	0	L	0	-
#uscos	o|e|a	^AQ0MS	AQVCP00	1	0	0	L	0	-
#uscos	o|e|a	^AQ0MS	AQVMP00	1	0	0	L	0	-
#uscos	o|e|a	^AQ0MS	NCMP00V	1	0	0	L	0	-
#usca	a	^NCFS	*	0	0	0	L	0	-
#usca	a	^AQ0FS	*	0	0	0	L	0	-
#uscas	a	^NCFS	NCFP00V	0	0	0	L	0	-
#uscas	a	^NCFS	AQVFP00	0	0	0	L	0	-
#uscas	a	^AQ0FS	NCFP00V	0	0	0	L	0	-
#uscas	a	^AQ0FS	AQVFP00	0	0	0	L	0	-

# funciona per blancuzco, a, os, as i verduzco, a, os, a
uzco	o|e	^AQ0MS	AQVMS00	0	0	0	L	0	-
uzco	o|e	^AQ0CS	AQVCS00	0	0	0	L	0	-
uzcos	os|es	^AQ0CP	AQVCP00	0	0	0	L	0	-
uzcos	os|es	^AQ0MP	AQVMP00	0	0	0	L	0	-
uzca	a|e	^AQ0CS	AQVFS00	0	0	0	L	0	-
uzca	a|e	^AQ0FS	AQVFS00	0	0	0	L	0	-
uzcas	as|es	^AQ0CP	AQVFP00	0	0	0	L	0	-
uzcas	as|es	^AQ0FP	AQVFP00	0	0	0	L	0	-


################ SUFIXOS SUPERLATIUS ###################

# durísimo, lejisimos, cerquisima, poquisimo
ísimo	     	o	^RG	*	0	0	0	L	0	-
ísimos	     	os	^RG	*	0	0	0	L	0	-
quísima      	ca	^RG	*	0	0	0	L	0	-
quísimo		co	^RG	*	0	0	0	L	0	-

# mismísimo, muchísimo, tantisimo, escasisimo
ísimo	o	^[DP]I0MS	*	0	0	0	L	0	-
ísimos	os	^[DP]I0MP	*	0	0	0	L	0	-
ísima	a	^[DP]I0FS	*	0	0	0	L	0	-
ísimas	as	^[DP]I0FP	*	0	0	0	L	0	-

# poquisimo
quísimo		co	^[DP]I0MS	*	0	0	0	L	0	-
quísimos	cos	^[DP]I0MP	*	0	0	0	L	0	-
quísima		ca	^[DP]I0FS	*	0	0	0	L	0	-
quísimas	cas	^[DP]I0FP	*	0	0	0	L	0	-

# primerísimo/a/os/as
ísimo	o	^AO0MS	AOSMS00	0	0	0	L	0	-
ísimos	o	^AO0MS	AOSMP00	0	0	0	L	0	-
ísima	o	^AO0MS	AOSFS00	0	0	0	L	0	-
ísimas	o	^AO0MS	AOSFP00	0	0	0	L	0	-

# "durísimo, cristianísimo,...", brillantísimo, elegantísimo, sumarisimo
ísimo	o|e|io		^AQ0.S	AQSMS00	0	0	0	L	0	-
ísimos	os|es|ios	^AQ0.P	AQSMP00	0	0	0	L	0	-
ísima	a|e|ia		^AQ0.S	AQSFS00	0	0	0	L	0	-
ísimas	as|es|ias	^AQ0.P	AQSFP00	0	0	0	L	0	-

# "ferventísimo", "calentísimo", valentisimo, relucentisimo, recentisimo...
entísimo	iente	^AQ0CS	AQSMS00	0	0	0	L	0	-
entísimos	ientes	^AQ0CP	AQSMP00	0	0	0	L	0	-
entísima	iente	^AQ0CS	AQSFS00	0	0	0	L	0	-
entísimas	ientes	^AQ0CP	AQSFP00	0	0	0	L	0	-

# amiguísimo, larguísimo
uísimo	o	^AQ0MS	AQSMS00	0	0	0	L	0	-
uísimos	os	^AQ0MP	AQSMP00	0	0	0	L	0	-
uísima	a	^AQ0FS	AQSFS00	0	0	0	L	0	-
uísimas	as	^AQ0FP	AQSFP00	0	0	0	L	0	-

# universalísimo, vitalísimo, realísimo, dificilísimo.
lísimo	l	^AQ0CS	AQSMS00	1	0	0	L	0	-
lísimos	les	^AQ0CP	AQSMP00	1	0	0	L	0	-
lísima	l	^AQ0CS	AQSFS00	1	0	0	L	0	-
lísimas	les	^AQ0CP	AQSFP00	1	0	0	L	0	-

# generalisimo, finalisima
lísimo	l	^NC.S	*	0	0	0	L	0	-
lísimos	l	^NC.S	*	0	0	0	L	0	-
lísima	l	^NC.S	*	0	0	0	L	0	-
lísimas	l	^NC.S	*	0	0	0	L	0	-

# para "popularísimo", "singularísimo"
rísimo		r	^AQ0CS	AQSMS00	0	0	0	L	0	-
rísimos		res	^AQ0CP	AQSMP00	0	0	0	L	0	-
rísima		r	^AQ0CS	AQSFS00	0	0	0	L	0	-
rísimas		res	^AQ0CP	AQSFP00	0	0	0	L	0	-

# per rico-riquísimo, comiquísimo, simpatiquísimo,  antiquisimo
quísimo		co|guo		^AQ0MS	AQSMS00	1	0	0	L	0	-
quísimos	cos|guos	^AQ0MP	AQSMP00	1	0	0	L	0	-
quísima		ca|gua		^AQ0FS	AQSFS00	1	0	0	L	0	-
quísimas	cas|guas	^AQ0FP	AQSFP00	1	0	0	L	0	-

# pels que provenen dels participis acabado-acabadísimo
ísimo	   	o	^VMP00SM	AQSMS00	0	0	0	R	0	-
ísimos		o	^VMP00SM	AQSMP00	0	0	0	R	0	-
ísima		o	^VMP00SM	AQSFS00	0	0	0	R	0	-
ísimas		o	^VMP00SM	AQSFP00	0	0	0	R	0	-

# pels que fan ble/bilísimo (amable-amabilísimo)
bilísimo	ble	^AQ0CS	AQSMS00	0	0	0	L	0	-
bilísimos	bles	^AQ0CP	AQSMP00	0	0	0	L	0	-
bilísima	ble	^AQ0CS	AQSFS00	0	0	0	L	0	-
bilísimas	bles	^AQ0CP	AQSFP00	0	0	0	L	0	-

# per jovencisimo, felicísimo,  castizo-casticisimo, mestizo-mesticisimo, amicisimo, enemicisimo
císimo		*|z|zo|go	^AQ0.S	AQSMS00	0	0	0	L	0	-
císimos		*|z|zo|go	^AQ0.S	AQSMP00	0	0	0	L	0	-
císima		*|z|zo|go	^AQ0.S	AQSFS00	0	0	0	L	0	-
císimas		*|z|zo|go	^AQ0.S	AQSFP00	0	0	0	L	0	-

# ?
érrimo		ero	^AQ0MS	AQSMS00	0	0	0	L	0	-
érrimos		eros	^AQ0MP	AQSMP00	0	0	0	L	0	-
érrima		era	^AQ0FS	AQSFS00	0	0	0	L	0	-
érrimas		eras	^AQ0FP	AQSFP00	0	0	0	L	0	-

# fuerte, muerto, 
ortísimo	uerte|uerto	^AQ0.S	AQSMS00	0	0	0	L	0	-
ortísimos	uertes|uertos	^AQ0.P	AQSMP00	0	0	0	L	0	-
ortísima	uerte|uerta	^AQ0.S	AQSFS00	0	0	0	L	0	-
ortísimas	uertes|uertas	^AQ0.P	AQSFP00	0	0	0	L	0	-

# (in)cierto-certisimo
ertísimo	ierto	^AQ0MS	AQSMS00	0	0	0	L	0	-
ertísimos	iertos	^AQ0MP	AQSMP00	0	0	0	L	0	-
ertísima	ierta	^AQ0FS	AQSFS00	0	0	0	L	0	-
ertísimas	iertas	^AQ0FP	AQSFP00	0	0	0	L	0	-

# crudelisimo, fidelisimo
delísimo	el	^AQ0CS	AQSMS00	0	0	0	L	0	-
delísimos	eles	^AQ0CP	AQSMP00	0	0	0	L	0	-
delísima	el	^AQ0CS	AQSFS00	0	0	0	L	0	-
delísimas	eles	^AQ0CP	AQSFP00	0	0	0	L	0	-

# ternisimo
ernísimo	ierno	^AQ0MS	AQSMS00	0	0	0	L	0	-
ernísimos	iernos	^AQ0MP	AQSMP00	0	0	0	L	0	-
ernísima	ierna	^AQ0FS	AQSFS00	0	0	0	L	0	-
ernísimas	iernas	^AQ0FP	AQSFP00	0	0	0	L	0	-

# novisimo
ovísimo		uevo	^AQ0MS	AQSMS00	0	0	0	L	0	-
ovísimos	uevos	^AQ0MP	AQSMP00	0	0	0	L	0	-
ovísima		ueva	^AQ0FS	AQSFS00	0	0	0	L	0	-
ovísimas	uevas	^AQ0FP	AQSFP00	0	0	0	L	0	-

# bonisimo
onísimo		ueno	^AQ0MS	AQSMS00	0	0	0	L	0	-
onísimos	uenos	^AQ0MP	AQSMP00	0	0	0	L	0	-
onísima		uena	^AQ0FS	AQSFS00	0	0	0	L	0	-
onísimas	uenas	^AQ0FP	AQSFP00	0	0	0	L	0	-

### CSM: The following superlative suffixes, with a double ss have been added:

# "duríssimo, cristianíssimo,...", brillantíssimo, elegantíssimo, sumarissimo
íssimo	o|e|io	^AQ0.S	AQSMS0	0	0	0	L	0	-
íssimos	os|es|ios	^AQ0.P	AQSMP0	0	0	0	L	0	-
íssima	a|e|ia	^AQ0.S	AQSFS0	0	0	0	L	0	-
íssimas	as|es|ias	^AQ0.P	AQSFP0	0	0	0	L	0	-

# primeríssimo/a/os/as
íssimo	o	^AO0MS	AOSMS0	0	0	0	L	0	-
íssimos	o	^AO0MS	AOSMP0	0	0	0	L	0	-
íssima	o	^AO0MS	AOSFS0	0	0	0	L	0	-
íssimas	o	^AO0MS	AOSFP0	0	0	0	L	0	-

# "ferventíssimo", "calentíssimo", valentissimo, relucentissimo, recentissimo...
entíssimo	iente	^AQ0CS	AQSMS0	0	0	0	L	0	-
entíssimos	ientes	^AQ0CP	AQSMP0	0	0	0	L	0	-
entíssima	iente	^AQ0CS	AQSFS0	0	0	0	L	0	-
entíssimas	ientes	^AQ0CP	AQSFP0	0	0	0	L	0	-

# mismíssimo, muchíssimo, tantissimo, escassissimo
íssimo	o	^[DP]I0MS	*	0	0	0	L	0	-
íssimos	os	^[DP]I0MP	*	0	0	0	L	0	-
íssima	a	^[DP]I0FS	*	0	0	0	L	0	-
íssimas	as	^[DP]I0FP	*	0	0	0	L	0	-
# poquissimo
quíssimo	co	^[DP]I0MS	*	0	0	0	L	0	-
quíssimos	cos	^[DP]I0MP	*	0	0	0	L	0	-
quíssima	ca	^[DP]I0FS	*	0	0	0	L	0	-
quíssimas	cas	^[DP]I0FP	*	0	0	0	L	0	-

# lejissimos, cerquissima
íssimos	os	^RG	*	0	0	0	L	0	-
íssima	a	^RG	*	0	0	0	L	0	-


# amiguíssimo, larguíssimo
uíssimo	o	^AQ0MS	AQSMS0	0	0	0	L	0	-
uíssimos	os	^AQ0MP	AQSMP0	0	0	0	L	0	-
uíssima	a	^AQ0FS	AQSFS0	0	0	0	L	0	-
uíssimas	as	^AQ0FP	AQSFP0	0	0	0	L	0	-

# universalíssimo, vitalíssimo, realíssimo, dificilíssimo.
líssimo	l	^AQ0CS	AQSMS0	1	0	0	L	0	-
líssimos	les	^AQ0CP	AQSMP0	1	0	0	L	0	-
líssima	l	^AQ0CS	AQSFS0	1	0	0	L	0	-
líssimas	les	^AQ0CP	AQSFP0	1	0	0	L	0	-

# generalissimo, finalissima
líssimo	l	^NC.S	*	0	0	0	L	0	-
líssimos	l	^NC.S	*	0	0	0	L	0	-
líssima	l	^NC.S	*	0	0	0	L	0	-
líssimas	l	^NC.S	*	0	0	0	L	0	-

# para "popularíssimo", "ssingularíssimo"
ríssimo	r	^AQ0CS	AQSMS0	0	0	0	L	0	-
ríssimos	res	^AQ0CP	AQSMP0	0	0	0	L	0	-
ríssima	r	^AQ0CS	AQSFS0	0	0	0	L	0	-
ríssimas	res	^AQ0CP	AQSFP0	0	0	0	L	0	-

# per rico-riquíssimo, comiquíssimo, ssimpatiquíssimo,  antiquissimo
quíssimo	co|guo	^AQ0MS	AQSMS0	1	0	0	L	0	-
quíssimos	cos|guos	^AQ0MP	AQSMP0	1	0	0	L	0	-
quíssima	ca|gua	^AQ0FS	AQSFS0	1	0	0	L	0	-
quíssimas	cas|guas	^AQ0FP	AQSFP0	1	0	0	L	0	-

# pels que provenen dels participis acabado-acabadíssimo
íssimo	o	^VMP00SM	AQSMS0	0	0	0	R	0	-
íssimos	o	^VMP00SM	AQSMP0	0	0	0	R	0	-
íssima	o	^VMP00SM	AQSFS0	0	0	0	R	0	-
íssimas	o	^VMP00SM	AQSFP0	0	0	0	R	0	-

# pels que fan ble/bilíssimo (amable-amabilíssimo)
bilíssimo	ble	^AQ0CS	AQSMS0	0	0	0	L	0	-
bilíssimos	bles	^AQ0CP	AQSMP0	0	0	0	L	0	-
bilíssima	ble	^AQ0CS	AQSFS0	0	0	0	L	0	-
bilíssimas	bles	^AQ0CP	AQSFP0	0	0	0	L	0	-

# per jovencissimo, felicíssimo,  castizo-casticissimo, mestizo-mesticissimo, amicissimo, enemicissimo
císsimo	*|z|zo|go	^AQ0.S	AQSMS0	0	0	0	L	0	-
císsimos	*|z|zo|go	^AQ0.S	AQSMP0	0	0	0	L	0	-
císsima	*|z|zo|go	^AQ0.S	AQSFS0	0	0	0	L	0	-
císsimas	*|z|zo|go	^AQ0.S	AQSFP0	0	0	0	L	0	-


# fuerte, muerto, 
ortíssimo	uerte|uerto	^AQ0.S	AQSMS0	0	0	0	L	0	-
ortíssimos	uertes|uertos	^AQ0.P	AQSMP0	0	0	0	L	0	-
ortíssima	uerte|uerta	^AQ0.S	AQSFS0	0	0	0	L	0	-
ortíssimas	uertes|uertas	^AQ0.P	AQSFP0	0	0	0	L	0	-

# (in)cierto-certissimo
ertíssimo	ierto	^AQ0MS	AQSMS0	0	0	0	L	0	-
ertíssimos	iertos	^AQ0MP	AQSMP0	0	0	0	L	0	-
ertíssima	ierta	^AQ0FS	AQSFS0	0	0	0	L	0	-
ertíssimas	iertas	^AQ0FP	AQSFP0	0	0	0	L	0	-

# crudelissimo, fidelissimo
delíssimo	el	^AQ0CS	AQSMS0	0	0	0	L	0	-
delíssimos	eles	^AQ0CP	AQSMP0	0	0	0	L	0	-
delíssima	el	^AQ0CS	AQSFS0	0	0	0	L	0	-
delíssimas	eles	^AQ0CP	AQSFP0	0	0	0	L	0	-

# ternissimo
erníssimo	ierno	^AQ0MS	AQSMS0	0	0	0	L	0	-
erníssimos	iernos	^AQ0MP	AQSMP0	0	0	0	L	0	-
erníssima	ierna	^AQ0FS	AQSFS0	0	0	0	L	0	-
erníssimas	iernas	^AQ0FP	AQSFP0	0	0	0	L	0	-

# novissimo
ovíssimo	uevo	^AQ0MS	AQSMS0	0	0	0	L	0	-
ovíssimos	uevos	^AQ0MP	AQSMP0	0	0	0	L	0	-
ovíssima	ueva	^AQ0FS	AQSFS0	0	0	0	L	0	-
ovíssimas	uevas	^AQ0FP	AQSFP0	0	0	0	L	0	-

# bonissimo
oníssimo	ueno	^AQ0MS	AQSMS0	0	0	0	L	0	-
oníssimos	uenos	^AQ0MP	AQSMP0	0	0	0	L	0	-
oníssima	uena	^AQ0FS	AQSFS0	0	0	0	L	0	-
oníssimas	uenas	^AQ0FP	AQSFP0	0	0	0	L	0	-

</Suffixes>
