<Multiwords>
canto_antes_mellor canto_antes_mellor RG
canto_menos canto_menos RG
cara_abaixo cara_abaixo RG
cara_a cara_a CA
cara_aí cara_aí RG
cara_a cara_a SPS00
cara_a_cara cara_a_cara RG
cara_adentro cara_adentro RG
cara_adiante cara_adiante RG
cara_a_fóra cara_a_fóra RG
cara_alá cara_alá RG
cara_aquí cara_aquí RG
cara_arriba cara_arriba RG
cara_atrás cara_atrás RG
ó_carón ó_carón RG
carne_sen_ósos carne_sen_ósos RG
caso_de_que caso_de_que CA
cento_por_cento cento_por_cento RG
cerca_de cerca_de CA
co_fin_de_que co_fin_de_que CA
coma_se coma_se CA
coma_un_foguete coma_un_foguete RG
coma_unha_bala coma_unha_bala RG
como_a_cotra como_a_cotra RG
como_cómpre como_cómpre RG
como_consecuencia como_consecuencia RG
como_en_casa_de_seu como_en_casa_de_seu RG
como_mínimo como_mínimo RG
como_moi_tarde como_moi_tarde RG
como_moito como_moito RG
como_máximo como_máximo RG
como_queira_que como_queira_que CA
como_se como_se CA
como_unha_cabra como_unha_cabra RG
como_unha_frecha como_unha_frecha RG
como_unha_pedra como_unha_pedra RG
como_un_raio como_un_raio RG
con_acerto con_acerto RG
con_boa_fada con_boa_fada RG
con_bo_propósito con_bo_propósito RG
con_data_de con_data_de RG
con_dereito con_dereito RG
con_ese_fin con_ese_fin RG
con_fartura con_fartura RG
conforme_a conforme_a CA
con_guante_branco con_guante_branco RG
con_mil_amores con_mil_amores RG
con_máis_motivo con_máis_motivo CA
con_moita_brevidade con_moita_brevidade RG
con_que con_que CA
con_respecto_a con_respecto_a CA
con_tal_de_que con_tal_de_que CA
con_tal_que con_tal_que RG
contando_desde_este_momento contando_desde_este_momento RG
con_todas_as_da_lei con_todas_as_da_lei RG
con_todo con_todo CA
con_total_liberdade con_total_liberdade RG
contra_corrente contra_corrente RG
contra_de contra_de CA
contra_vento_e_marea contra_vento_e_marea RG
con_valor con_valor RG
con_vistas con_vistas RG
con_xeito con_xeito RG
corpo_a_terra corpo_a_terra RG
corpore_insepulto corpore_insepulto RG
cos_brazos_cruzados cos_brazos_cruzados RG
cos_dentes cos_dentes RG
cos_fuciños_dunha_cuarta cos_fuciños_dunha_cuarta RG
cos_ollos_pechados cos_ollos_pechados RG
costa_abaixo costa_abaixo RG
costa_arriba costa_arriba RG
custe_o_que_custe custe_o_que_custe RG
día_a_día día_a_día RG
dada_conta_que dada_conta_que CA
dado_o_caso_que dado_o_caso_que CA
dado_que dado_que CA
dado_que dado_que RG
da_miña_propia_man da_miña_propia_man RG
dando_por_certo dando_por_certo CA
da_noite_para_a_mañá da_noite_para_a_mañá RG
da_noite_para_o_día da_noite_para_o_día RG
da_súa_propia_man da_súa_propia_man RG
día_seguinte día_seguinte RG
de_a_bordo de_a_bordo RG
a_cambio_de a_cambio_de CA
de_acordo_con de_acordo_con CA
de_acordo_con de_acordo_con RG
de_acordo de_acordo RG
de_agora_en_diante de_agora_en_diante RG
de_antemán de_antemán RG
antes_de antes_de CA
de_aquí_a_un_pouco de_aquí_a_un_pouco RG
de_aí_que de_aí_que CA
de_arriba_abaixo de_arriba_abaixo RG
de_atrás de_atrás RG
debaixo_de debaixo_de CA
debaixo_do_brazo debaixo_do_brazo RG
de_baixura de_baixura RG
de_balde de_balde RG
debido_a debido_a CA
debido_á debido_a CA
de_boa_gana de_boa_gana RG
de_boa_raza de_boa_raza RG
de_boca_para_fóra de_boca_para_fóra RG
de_bo_grado de_bo_grado RG
de_broma de_broma RG
de_bruzos de_bruzos RG
de_cabo_a_cabo de_cabo_a_cabo RG
de_cacho_para_cribo de_cacho_para_cribo RG
de_calquera_xeito de_calquera_xeito RG
de_camiño de_camiño RG
de_cando_en_cando de_cando_en_cando RG
de_cando_en_vez de_cando_en_vez RG
de_canga_baixa de_canga_baixa RG
de_cara_a de_cara_a CA
de_cara de_cara RG
de_certa_idade de_certa_idade RG
de_certo de_certo RG
de_cintura_para_abaixo de_cintura_para_abaixo RG
de_contado de_contado RG
de_corrida de_corrida RG
de_corrido de_corrido RG
de_costas de_costas RG
de_curta_entidade de_curta_entidade RG
debaixo_de debaixo_de CA
dentro_de dentro_de CA
despois_de despois_de CA
de_domingo de_domingo RG
de_dous_en_dous de_dous_en_dous RG
de_encarga de_encarga RG
enriba_de enriba_de CA
de_esguello de_esguello RG
de_face de_face RG
de_facerse de_facerse RG
de_facto de_facto RG
de_fábula de_fábula RG
de_feito de_feito RG
á_defensiva á_defensiva RG
de_fío_a_fondo de_fío_a_fondo RG
